Electrical_Load,Renewable_generation,Heat_load
14.3945433869949,106.173549444088,44.7439127787874
13.3861792338764,96.55926927924,50.5703177731341
14.9639420377206,79.8257469180805,65.3520231218557
20.4201589966059,80.8606587174191,70.3162336076126
19.8817439843976,74.6096136776887,80.7749620391649
22.2910923313958,69.546320763986,84.477388601405
21.6904058014786,63.3861342369629,60.3965389322311
20.4519924626968,61.5941239389002,45.9360864533749
22.8423302910237,52.4622287112349,23.9299815426914
21.6004079197333,50.3417100031308,1.34416839355812e-08
21.0796445531813,40.3803620490437,2.02225393928277
23.2235796458319,32.7849712276331,3.90593176901254
24.3535608544913,28.8723207780006,6.0083987044716
23.2615233140262,21.6547921961414,8.07013653315708
24.9063446984749,16.4459604958407,7.66049122390523
22.3245805621525,11.3721191910335,8.65382203609288
21.6713549725405,8.01732565859974,8.69065494281108
19.3843059791691,5.60125052436979,8.87070109790096
20.003139644324,2.72407970522959,8.43571104636653
18.0543467438891,0,9.44690220353938
20.9826620757649,0,9.40391345347897
17.5891081553149,0,9.38526360771143
17.3138768407179,0,10.8336199954758
18.0087817172139,0,12.2629843733609
16.2843721360367,0,12.3415743535403
16.2350076454073,0,13.4837350556936
15.864565556377,0,11.2125909588632
14.814327425814,0,10.5164091785556
13.5352344107543,0,8.74560392726336
12.7140828749038,0,6.91855638136387
12.5459144657927,0,17.1185087762639
12.3264561850161,0,26.0006615952516
12.0601350743509,0,37.3127995544141
11.9271117589377,0,47.2876441880609
11.8787697395176,0,36.6453254677483
11.99329979143,0,22.4928761104896
11.8082511328063,0,10.7811888553711
11.5616355885161,0,0
11.1166002709288,0,0
9.78412891735846,0,0
9.74578978719031,0,0
8.13484103442904,0,0
8.96581770460324,0,0
8.28812490937269,0,0
8.96034884681965,0,0
9.2275809118198,0,0
8.96911084225222,0,0
9.95823737638259,0,0
10.1070651125784,0.150670590595186,0
11.138732399902,0.288892847887715,0
9.19933180429157,0.439364789782789,2.30672667112329
8.0243615877809,0.584540478598023,4.9372710622065
8.19639730205531,7.3053292872246,7.26285492895598
7.48490143866463,12.1142231553665,9.50890151888892
8.56182376093471,18.4989319897995,12.6408504581424
9.3315773357002,26.7158784493722,13.5492371915184
10.4304879358163,30.9847494849938,16.6613061621251
11.0724515980027,35.6744138358127,18.437028344518
11.0246838630959,36.7008962536683,22.1461265660354
11.3851501502329,43.4691783322819,22.9438422687597
12.1455413763838,45.7592518804708,27.7476166863846
10.8702366914177,55.2317867228064,30.9785456255465
9.76805112940797,66.6148099322779,24.7870322056194
8.95927262178654,69.7992334270859,19.7918960086889
8.67641069463552,71.659378932768,13.9473571004211
7.41574870615421,80.4908260755652,9.39229761650868
6.81882355363566,85.3728956443627,7.01922000988706
7.06887917881072,88.8684236218283,3.79674703638145
8.36119063787609,103.313790718399,2.24419575661699
8.57704641782648,103.04152253396,0
7.69498368938809,97.4601648880024,1.4815011770438
9.66678691214808,118.934396080343,2.88122232883316
9.60121414242306,110.080777976412,4.52067435950813
10.1002879828458,115.762883872232,6.65588294760516
9.35500212276029,119.033986633243,6.73287764928384
9.94668835754835,114.258170699956,6.93663370738295
9.26606698429602,131.354773192302,7.59720259424371
10.0927517828108,139.556752073672,7.62754637191671
10.8699687159359,125.317458822935,5.4777803434771
11.4166228722175,140.017082896173,3.50130444202581
13.1166370057303,135.806564779141,1.96694056851075
12.5482858597782,129.073722112365,0
12.1540608372688,137.551793740694,4.68358098289479
12.6748014231854,123.208079285479,9.86671831397186
12.111964001515,130.03123170963,14.0115354152057
12.6755184655645,129.437905029427,20.2997588379587
12.3911813170671,121.498765228126,15.9199703320518
12.1156756587112,129.431541674707,10.3709153757459
11.9424257645504,125.042031782722,5.52341502640809
10.7003878571118,117.397626589191,1.78721957304119
10.9598771999392,118.521368369757,4.07185041852493
12.1616410195973,113.559986154959,6.61446394158613
13.0379672647849,119.916744952996,8.13864006717305
12.6346958886986,118.500610822458,11.3755237405339
13.1889073117968,112.623528519355,21.1992819404081
15.0612121125874,110.893497196623,35.882287764109
13.1562461437453,105.252716325216,45.6060441682763
14.8642495788336,89.2669238323731,51.3787073828448
15.8876648024025,83.953873957213,57.8208226753174
17.9085814448043,81.5458817760742,72.0962944195134
20.9595945999384,88.3663097265514,76.0951684867127
22.5371883891738,75.432175016409,85.1528966979481
22.7757170352007,66.4979058133092,65.1561945733867
21.3230020457846,63.4512207527161,40.3028882214322
20.0513504155858,52.4019795907378,21.8244562073961
20.0143538459503,44.9871376736081,1.37575301596501e-08
21.144155688113,38.9664303371887,1.99958197137163
22.9676724610745,33.865838424433,3.72949028524632
22.4857353779977,28.740911551833,6.27073062621166
24.616194345646,21.9503314186799,8.30060226885885
24.7132532736266,16.7327307452105,8.676747994367
20.3756735957395,11.5944821459197,9.20460111405387
20.0943981653858,8.40165798030871,8.8637829539613
18.7179049860412,5.38677822982615,8.38532647604317
18.2088428817614,2.78357439648824,9.32166144656527
18.8988167600904,0,10.2565025253547
18.977935550161,0,10.5178817846888
21.4560070417311,0,9.83611562237854
18.5274272447943,0,11.1916162824493
18.1120547707534,0,11.6587053524472
17.0252398921831,0,11.9402701525121
16.5395319291663,0,14.0965629853162
16.265572001309,0,11.994974873176
13.3701866127424,0,9.82323846452336
13.4895824777743,0,8.4717371600802
12.588742515377,0,7.05526843629924
11.6856854155303,0,15.9401367070441
